episode,steps_done,timestep,total_reward,loss
950,49967,15,10.0,"tensor(0.2950, grad_fn=<SmoothL1LossBackward0>)"
951,49997,29,40.0,"tensor(0.1484, grad_fn=<SmoothL1LossBackward0>)"
952,50086,88,70.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
953,50226,139,50.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
954,50383,156,90.0,"tensor(0.1481, grad_fn=<SmoothL1LossBackward0>)"
955,50615,231,145.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
956,50620,4,0.0,"tensor(0.4434, grad_fn=<SmoothL1LossBackward0>)"
957,50669,48,30.0,"tensor(0.5906, grad_fn=<SmoothL1LossBackward0>)"
958,50673,3,0.0,"tensor(0.5213, grad_fn=<SmoothL1LossBackward0>)"
959,51002,328,120.0,"tensor(0.4452, grad_fn=<SmoothL1LossBackward0>)"
960,51115,112,55.0,"tensor(0.4445, grad_fn=<SmoothL1LossBackward0>)"
961,51144,28,30.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
962,51166,21,0.0,"tensor(0.4440, grad_fn=<SmoothL1LossBackward0>)"
963,51183,16,30.0,"tensor(0.5212, grad_fn=<SmoothL1LossBackward0>)"
964,51306,122,50.0,"tensor(0.3735, grad_fn=<SmoothL1LossBackward0>)"
965,51428,121,30.0,"tensor(0.5910, grad_fn=<SmoothL1LossBackward0>)"
966,51445,16,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
967,51499,53,10.0,"tensor(0.1490, grad_fn=<SmoothL1LossBackward0>)"
968,51544,44,30.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
969,51563,18,20.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
970,51692,128,20.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
971,51720,27,10.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
972,51762,41,10.0,"tensor(0.3730, grad_fn=<SmoothL1LossBackward0>)"
973,51798,35,20.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
974,51804,5,10.0,"tensor(0.1481, grad_fn=<SmoothL1LossBackward0>)"
975,51932,127,70.0,"tensor(0.5932, grad_fn=<SmoothL1LossBackward0>)"
976,51942,9,0.0,"tensor(0.2956, grad_fn=<SmoothL1LossBackward0>)"
977,51971,28,0.0,"tensor(0.2953, grad_fn=<SmoothL1LossBackward0>)"
978,51978,6,0.0,"tensor(0.4441, grad_fn=<SmoothL1LossBackward0>)"
979,51983,4,10.0,"tensor(0.1481, grad_fn=<SmoothL1LossBackward0>)"
980,52011,27,10.0,"tensor(0.8170, grad_fn=<SmoothL1LossBackward0>)"
981,52032,20,10.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
982,52035,2,0.0,"tensor(0.1490, grad_fn=<SmoothL1LossBackward0>)"
983,52336,300,70.0,"tensor(0.8878, grad_fn=<SmoothL1LossBackward0>)"
984,52372,35,30.0,"tensor(0.4426, grad_fn=<SmoothL1LossBackward0>)"
985,52383,10,0.0,"tensor(0.2261, grad_fn=<SmoothL1LossBackward0>)"
986,52391,7,10.0,"tensor(0.7380, grad_fn=<SmoothL1LossBackward0>)"
987,52397,5,0.0,"tensor(0.2969, grad_fn=<SmoothL1LossBackward0>)"
988,52447,49,30.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
989,52477,29,10.0,"tensor(0.4438, grad_fn=<SmoothL1LossBackward0>)"
990,52486,8,0.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
991,52495,8,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
992,52509,13,0.0,"tensor(0.4428, grad_fn=<SmoothL1LossBackward0>)"
993,52625,115,50.0,"tensor(0.5905, grad_fn=<SmoothL1LossBackward0>)"
994,52642,16,20.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
995,52909,266,90.0,"tensor(0.2267, grad_fn=<SmoothL1LossBackward0>)"
996,52917,7,0.0,"tensor(0.2949, grad_fn=<SmoothL1LossBackward0>)"
997,52943,25,0.0,"tensor(0.1487, grad_fn=<SmoothL1LossBackward0>)"
998,53011,67,50.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
999,53024,12,10.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
